trip_id,stand_name,location_id,trip_time,vehicles_available,trips_completed,demand_level
29502,ISBT Main Bus Terminal,131,2022-06-27 14:00:00+00,34,66,Low Demand
29503,ISBT Main Bus Terminal,131,2022-07-07 20:00:00+00,10,38,Balanced
29504,Central Station Transit Hub,131,2022-07-24 20:00:00+00,19,23,Balanced
29505,ISBT Main Bus Terminal,131,2022-07-25 08:00:00+00,24,69,Balanced
29506,ISBT Main Bus Terminal,131,2022-08-05 14:00:00+00,34,39,Low Demand
29507,ISBT Main Bus Terminal,131,2022-08-15 08:00:00+00,15,23,Balanced
29508,Central Station Transit Hub,131,2022-08-17 08:00:00+00,16,22,Balanced
29509,Central Station Transit Hub,131,2022-09-07 14:00:00+00,29,34,Low Demand
29510,ISBT Main Bus Terminal,131,2022-09-18 20:00:00+00,26,10,Low Demand
29511,ISBT Main Bus Terminal,131,2022-09-20 17:00:00+00,34,36,Low Demand
29512,ISBT Main Bus Terminal,131,2022-09-21 11:00:00+00,35,38,Low Demand
29513,Central Station Transit Hub,131,2022-09-29 14:00:00+00,33,48,Low Demand
29514,Central Station Transit Hub,131,2022-10-01 08:00:00+00,30,38,Low Demand
29515,ISBT Main Bus Terminal,131,2022-10-07 11:00:00+00,26,51,Low Demand
29516,Central Station Transit Hub,131,2022-10-11 20:00:00+00,35,63,Low Demand
29517,ISBT Main Bus Terminal,131,2022-10-20 17:00:00+00,11,16,Balanced
29518,ISBT Main Bus Terminal,131,2022-10-21 11:00:00+00,20,31,Balanced
29519,Central Station Transit Hub,131,2022-11-08 17:00:00+00,20,61,Balanced
29520,Central Station Transit Hub,131,2022-11-17 11:00:00+00,30,19,Low Demand
29521,Central Station Transit Hub,131,2022-12-03 11:00:00+00,17,56,Balanced
29522,ISBT Main Bus Terminal,131,2022-12-11 14:00:00+00,20,40,Balanced
29523,Central Station Transit Hub,131,2022-12-14 17:00:00+00,30,35,Low Demand
29524,ISBT Main Bus Terminal,131,2022-12-16 08:00:00+00,24,14,Balanced
29525,ISBT Main Bus Terminal,131,2022-12-18 17:00:00+00,22,37,Balanced
29526,ISBT Main Bus Terminal,131,2022-12-27 20:00:00+00,11,11,Balanced
29527,ISBT Main Bus Terminal,131,2022-12-30 20:00:00+00,11,21,Balanced
29528,ISBT Betkuchi,132,2019-01-22 14:00:00+00,12,33,Balanced
29529,ISBT Betkuchi,132,2019-02-26 20:00:00+00,22,35,Balanced
29530,Guwahati Railway Station,132,2019-02-28 14:00:00+00,13,75,Balanced
29531,Guwahati Railway Station,132,2019-03-02 20:00:00+00,16,43,Balanced
29532,Guwahati Railway Station,132,2019-03-14 14:00:00+00,8,15,Balanced
29533,Guwahati Railway Station,132,2019-03-17 08:00:00+00,9,36,Balanced
29534,Guwahati Railway Station,132,2019-03-18 08:00:00+00,14,74,Balanced
29535,ISBT Betkuchi,132,2019-03-19 08:00:00+00,27,53,Low Demand
29536,Guwahati Railway Station,132,2019-03-25 20:00:00+00,22,47,Balanced
29537,ISBT Betkuchi,132,2019-03-30 17:00:00+00,31,19,Low Demand
29538,Guwahati Railway Station,132,2019-04-02 08:00:00+00,14,24,Balanced
29539,Guwahati Railway Station,132,2019-04-07 11:00:00+00,20,31,Balanced
29540,ISBT Betkuchi,132,2019-04-18 20:00:00+00,16,44,Balanced
29541,Guwahati Railway Station,132,2019-04-28 17:00:00+00,35,53,Low Demand
29542,Guwahati Railway Station,132,2019-04-29 20:00:00+00,2,41,Balanced
29543,Guwahati Railway Station,132,2019-05-14 20:00:00+00,13,41,Balanced
29544,ISBT Betkuchi,132,2019-06-02 17:00:00+00,23,52,Balanced
29545,ISBT Betkuchi,132,2019-06-04 20:00:00+00,23,58,Balanced
29546,ISBT Betkuchi,132,2019-06-09 14:00:00+00,29,50,Low Demand
29547,Guwahati Railway Station,132,2019-07-02 08:00:00+00,12,13,Balanced
29548,ISBT Betkuchi,132,2019-07-09 14:00:00+00,17,32,Balanced
29549,Guwahati Railway Station,132,2019-07-12 08:00:00+00,33,17,Low Demand
29550,Guwahati Railway Station,132,2019-07-15 08:00:00+00,25,57,Balanced
29551,Guwahati Railway Station,132,2019-07-16 08:00:00+00,26,17,Low Demand
29552,Guwahati Railway Station,132,2019-07-19 08:00:00+00,17,75,Balanced
29553,Guwahati Railway Station,132,2019-07-20 08:00:00+00,29,53,Low Demand
29554,ISBT Betkuchi,132,2019-07-24 11:00:00+00,16,36,Balanced
29555,Guwahati Railway Station,132,2019-07-26 20:00:00+00,20,67,Balanced
29556,ISBT Betkuchi,132,2019-08-05 11:00:00+00,27,32,Low Demand
29557,ISBT Betkuchi,132,2019-08-14 08:00:00+00,4,48,Balanced
29558,Guwahati Railway Station,132,2019-09-06 20:00:00+00,34,14,Low Demand
29559,Guwahati Railway Station,132,2019-09-13 20:00:00+00,19,30,Balanced
29560,ISBT Betkuchi,132,2019-09-16 20:00:00+00,31,38,Low Demand
29561,Guwahati Railway Station,132,2019-09-20 14:00:00+00,6,54,High Demand
29562,ISBT Betkuchi,132,2019-09-23 08:00:00+00,4,55,High Demand
29563,Guwahati Railway Station,132,2019-09-25 11:00:00+00,14,28,Balanced
29564,Guwahati Railway Station,132,2019-10-21 20:00:00+00,6,63,High Demand
29565,ISBT Betkuchi,132,2019-10-22 20:00:00+00,7,55,High Demand
29566,ISBT Betkuchi,132,2019-10-23 14:00:00+00,30,14,Low Demand
29567,ISBT Betkuchi,132,2019-10-25 08:00:00+00,17,55,Balanced
29568,ISBT Betkuchi,132,2019-10-26 17:00:00+00,6,51,High Demand
29569,Guwahati Railway Station,132,2019-11-26 14:00:00+00,11,52,Balanced
29570,ISBT Betkuchi,132,2019-12-01 14:00:00+00,17,75,Balanced
29571,Guwahati Railway Station,132,2019-12-16 17:00:00+00,8,74,High Demand
29572,Guwahati Railway Station,132,2019-12-17 11:00:00+00,25,72,Balanced
29573,ISBT Betkuchi,132,2019-12-22 08:00:00+00,27,27,Low Demand
29574,Guwahati Railway Station,132,2020-01-03 17:00:00+00,10,28,Balanced
29575,Guwahati Railway Station,132,2020-01-17 20:00:00+00,21,24,Balanced
29576,ISBT Betkuchi,132,2020-02-02 08:00:00+00,3,39,Balanced
29577,Guwahati Railway Station,132,2020-02-05 11:00:00+00,6,37,Balanced
29578,Guwahati Railway Station,132,2020-02-15 14:00:00+00,21,42,Balanced
29579,ISBT Betkuchi,132,2020-02-20 08:00:00+00,2,74,High Demand
29580,ISBT Betkuchi,132,2020-02-27 11:00:00+00,12,32,Balanced
29581,ISBT Betkuchi,132,2020-03-04 14:00:00+00,7,34,Balanced
29582,Guwahati Railway Station,132,2020-03-30 17:00:00+00,30,70,Low Demand
29583,Guwahati Railway Station,132,2020-04-04 17:00:00+00,3,48,Balanced
29584,ISBT Betkuchi,132,2020-04-12 08:00:00+00,30,38,Low Demand
29585,Guwahati Railway Station,132,2020-04-18 14:00:00+00,21,61,Balanced
29586,Guwahati Railway Station,132,2020-04-20 08:00:00+00,7,31,Balanced
29587,Guwahati Railway Station,132,2020-04-25 08:00:00+00,4,11,Balanced
29588,ISBT Betkuchi,132,2020-05-04 08:00:00+00,35,12,Low Demand
29589,ISBT Betkuchi,132,2020-05-05 17:00:00+00,4,14,Balanced
29590,Guwahati Railway Station,132,2020-05-16 08:00:00+00,31,54,Low Demand
29591,Guwahati Railway Station,132,2020-05-23 17:00:00+00,18,53,Balanced
29592,ISBT Betkuchi,132,2020-05-26 20:00:00+00,9,11,Balanced
29593,Guwahati Railway Station,132,2020-05-27 11:00:00+00,31,74,Low Demand
29594,Guwahati Railway Station,132,2020-06-05 08:00:00+00,8,17,Balanced
29595,Guwahati Railway Station,132,2020-06-10 17:00:00+00,4,41,Balanced
29596,Guwahati Railway Station,132,2020-06-11 17:00:00+00,19,73,Balanced
29597,ISBT Betkuchi,132,2020-06-16 14:00:00+00,17,54,Balanced
29598,Guwahati Railway Station,132,2020-07-01 20:00:00+00,4,63,High Demand
29599,Guwahati Railway Station,132,2020-07-03 20:00:00+00,26,20,Low Demand
29600,Guwahati Railway Station,132,2020-07-04 08:00:00+00,11,12,Balanced
29601,ISBT Betkuchi,132,2020-07-13 17:00:00+00,19,76,Balanced
29602,Guwahati Railway Station,132,2020-07-17 08:00:00+00,34,67,Low Demand
29603,ISBT Betkuchi,132,2020-07-26 17:00:00+00,4,46,Balanced
29604,Guwahati Railway Station,132,2020-07-29 17:00:00+00,6,72,High Demand
29605,ISBT Betkuchi,132,2020-08-19 20:00:00+00,26,74,Low Demand
29606,Guwahati Railway Station,132,2020-08-29 14:00:00+00,18,38,Balanced
29607,ISBT Betkuchi,132,2020-09-03 17:00:00+00,28,10,Low Demand
29608,Guwahati Railway Station,132,2020-09-04 11:00:00+00,17,62,Balanced
29609,Guwahati Railway Station,132,2020-09-08 17:00:00+00,7,73,High Demand
29610,ISBT Betkuchi,132,2020-09-27 08:00:00+00,13,23,Balanced
29611,Guwahati Railway Station,132,2020-09-28 11:00:00+00,21,10,Balanced
29612,ISBT Betkuchi,132,2020-10-05 17:00:00+00,35,78,Low Demand
29613,ISBT Betkuchi,132,2020-10-06 17:00:00+00,27,38,Low Demand
29614,Guwahati Railway Station,132,2020-10-09 11:00:00+00,9,78,High Demand
29615,ISBT Betkuchi,132,2020-10-13 08:00:00+00,17,72,Balanced
29616,ISBT Betkuchi,132,2020-10-16 17:00:00+00,11,38,Balanced
29617,Guwahati Railway Station,132,2020-10-18 11:00:00+00,11,64,Balanced
29618,ISBT Betkuchi,132,2020-10-23 14:00:00+00,11,51,Balanced
29619,Guwahati Railway Station,132,2020-10-28 11:00:00+00,34,41,Low Demand
29620,ISBT Betkuchi,132,2020-11-06 17:00:00+00,21,17,Balanced
29621,ISBT Betkuchi,132,2020-11-08 17:00:00+00,30,75,Low Demand
29622,Guwahati Railway Station,132,2020-12-01 14:00:00+00,14,60,Balanced
29623,ISBT Betkuchi,132,2020-12-04 17:00:00+00,18,19,Balanced
29624,ISBT Betkuchi,132,2020-12-09 20:00:00+00,12,46,Balanced
29625,Guwahati Railway Station,132,2020-12-13 08:00:00+00,29,53,Low Demand
29626,ISBT Betkuchi,132,2020-12-23 08:00:00+00,34,69,Low Demand
29627,Guwahati Railway Station,132,2020-12-24 14:00:00+00,21,70,Balanced
29628,Guwahati Railway Station,132,2021-01-01 11:00:00+00,17,22,Balanced
29629,Guwahati Railway Station,132,2021-02-04 20:00:00+00,13,60,Balanced
29630,Guwahati Railway Station,132,2021-02-11 14:00:00+00,2,57,High Demand
29631,ISBT Betkuchi,132,2021-02-15 17:00:00+00,27,66,Low Demand
29632,Guwahati Railway Station,132,2021-03-09 14:00:00+00,31,69,Low Demand
29633,Guwahati Railway Station,132,2021-03-12 11:00:00+00,13,11,Balanced
29634,Guwahati Railway Station,132,2021-03-16 17:00:00+00,26,65,Low Demand
29635,ISBT Betkuchi,132,2021-03-20 14:00:00+00,13,53,Balanced
29636,ISBT Betkuchi,132,2021-03-29 20:00:00+00,29,13,Low Demand
29637,ISBT Betkuchi,132,2021-04-01 20:00:00+00,21,49,Balanced
29638,ISBT Betkuchi,132,2021-04-04 20:00:00+00,18,21,Balanced
29639,ISBT Betkuchi,132,2021-04-22 17:00:00+00,7,47,Balanced
29640,ISBT Betkuchi,132,2021-05-10 20:00:00+00,31,33,Low Demand
29641,Guwahati Railway Station,132,2021-05-11 08:00:00+00,9,10,Balanced
29642,ISBT Betkuchi,132,2021-05-12 11:00:00+00,33,57,Low Demand
29643,Guwahati Railway Station,132,2021-05-20 08:00:00+00,20,27,Balanced
29644,Guwahati Railway Station,132,2021-05-21 08:00:00+00,10,76,Balanced
29645,ISBT Betkuchi,132,2021-05-24 11:00:00+00,10,42,Balanced
29646,ISBT Betkuchi,132,2021-05-25 08:00:00+00,16,20,Balanced
29647,ISBT Betkuchi,132,2021-05-27 08:00:00+00,33,57,Low Demand
29648,Guwahati Railway Station,132,2021-05-30 14:00:00+00,14,40,Balanced
29649,Guwahati Railway Station,132,2021-06-01 17:00:00+00,3,41,Balanced
29650,ISBT Betkuchi,132,2021-06-17 08:00:00+00,29,51,Low Demand
29651,ISBT Betkuchi,132,2021-06-24 08:00:00+00,32,66,Low Demand
29652,Guwahati Railway Station,132,2021-06-25 08:00:00+00,4,70,High Demand
29653,Guwahati Railway Station,132,2021-07-03 17:00:00+00,10,18,Balanced
29654,ISBT Betkuchi,132,2021-07-15 11:00:00+00,10,61,Balanced
29655,ISBT Betkuchi,132,2021-07-20 20:00:00+00,14,68,Balanced
29656,Guwahati Railway Station,132,2021-07-23 11:00:00+00,27,11,Low Demand
29657,ISBT Betkuchi,132,2021-07-27 14:00:00+00,20,60,Balanced
29658,Guwahati Railway Station,132,2021-07-28 14:00:00+00,29,76,Low Demand
29659,ISBT Betkuchi,132,2021-07-31 20:00:00+00,19,43,Balanced
29660,ISBT Betkuchi,132,2021-08-05 20:00:00+00,7,27,Balanced
29661,ISBT Betkuchi,132,2021-08-09 08:00:00+00,5,12,Balanced
29662,ISBT Betkuchi,132,2021-08-24 17:00:00+00,26,77,Low Demand
29663,Guwahati Railway Station,132,2021-08-27 08:00:00+00,11,73,Balanced
29664,ISBT Betkuchi,132,2021-09-01 17:00:00+00,29,37,Low Demand
29665,ISBT Betkuchi,132,2021-09-02 08:00:00+00,14,59,Balanced
29666,Guwahati Railway Station,132,2021-09-05 20:00:00+00,20,39,Balanced
29667,ISBT Betkuchi,132,2021-09-09 11:00:00+00,16,29,Balanced
29668,ISBT Betkuchi,132,2021-09-22 20:00:00+00,7,26,Balanced
29669,ISBT Betkuchi,132,2021-09-25 20:00:00+00,35,38,Low Demand
29670,Guwahati Railway Station,132,2021-10-01 08:00:00+00,7,19,Balanced
29671,Guwahati Railway Station,132,2021-10-07 17:00:00+00,8,69,High Demand
29672,ISBT Betkuchi,132,2021-10-10 11:00:00+00,17,41,Balanced
29673,ISBT Betkuchi,132,2021-10-18 11:00:00+00,29,23,Low Demand
29674,ISBT Betkuchi,132,2021-10-25 17:00:00+00,20,12,Balanced
29675,Guwahati Railway Station,132,2021-11-06 17:00:00+00,8,21,Balanced
29676,Guwahati Railway Station,132,2021-11-12 17:00:00+00,11,67,Balanced
29677,Guwahati Railway Station,132,2021-11-13 20:00:00+00,33,16,Low Demand
29678,Guwahati Railway Station,132,2021-11-18 08:00:00+00,11,55,Balanced
29679,Guwahati Railway Station,132,2021-11-19 08:00:00+00,35,25,Low Demand
29680,Guwahati Railway Station,132,2021-12-02 17:00:00+00,5,62,High Demand
29681,ISBT Betkuchi,132,2021-12-03 14:00:00+00,10,43,Balanced
29682,Guwahati Railway Station,132,2021-12-05 11:00:00+00,2,80,High Demand
29683,Guwahati Railway Station,132,2021-12-26 17:00:00+00,15,40,Balanced
29684,ISBT Betkuchi,132,2021-12-28 17:00:00+00,5,62,High Demand
29685,ISBT Betkuchi,132,2022-01-01 08:00:00+00,28,20,Low Demand
29686,ISBT Betkuchi,132,2022-01-04 11:00:00+00,17,64,Balanced
29687,ISBT Betkuchi,132,2022-01-10 14:00:00+00,25,17,Balanced
29688,ISBT Betkuchi,132,2022-01-15 11:00:00+00,35,48,Low Demand
29689,ISBT Betkuchi,132,2022-01-16 14:00:00+00,21,44,Balanced
29690,Guwahati Railway Station,132,2022-01-20 14:00:00+00,15,68,Balanced
29691,Guwahati Railway Station,132,2022-01-23 11:00:00+00,25,32,Balanced
29692,ISBT Betkuchi,132,2022-01-24 14:00:00+00,4,48,Balanced
29693,Guwahati Railway Station,132,2022-02-09 17:00:00+00,24,46,Balanced
29694,ISBT Betkuchi,132,2022-02-10 17:00:00+00,3,61,High Demand
29695,Guwahati Railway Station,132,2022-02-16 20:00:00+00,25,64,Balanced
29696,Guwahati Railway Station,132,2022-03-01 20:00:00+00,14,23,Balanced
29697,ISBT Betkuchi,132,2022-03-06 20:00:00+00,17,33,Balanced
29698,Guwahati Railway Station,132,2022-03-07 17:00:00+00,30,46,Low Demand
29699,Guwahati Railway Station,132,2022-03-16 14:00:00+00,23,74,Balanced
29700,ISBT Betkuchi,132,2022-03-23 08:00:00+00,15,63,Balanced
29701,Guwahati Railway Station,132,2022-04-03 17:00:00+00,4,13,Balanced
29702,Guwahati Railway Station,132,2022-04-10 20:00:00+00,14,16,Balanced
29703,ISBT Betkuchi,132,2022-04-15 17:00:00+00,27,39,Low Demand
29704,ISBT Betkuchi,132,2022-05-02 14:00:00+00,8,15,Balanced
29705,ISBT Betkuchi,132,2022-05-09 08:00:00+00,10,52,Balanced
29706,Guwahati Railway Station,132,2022-05-10 17:00:00+00,8,53,High Demand
29707,ISBT Betkuchi,132,2022-05-18 14:00:00+00,28,62,Low Demand
29708,Guwahati Railway Station,132,2022-05-26 11:00:00+00,23,43,Balanced
29709,ISBT Betkuchi,132,2022-05-27 08:00:00+00,6,28,Balanced
29710,Guwahati Railway Station,132,2022-06-06 11:00:00+00,26,76,Low Demand
29711,ISBT Betkuchi,132,2022-06-15 11:00:00+00,22,67,Balanced
29712,ISBT Betkuchi,132,2022-06-23 11:00:00+00,32,42,Low Demand
29713,Guwahati Railway Station,132,2022-07-09 14:00:00+00,26,67,Low Demand
29714,ISBT Betkuchi,132,2022-07-17 11:00:00+00,21,73,Balanced
29715,Guwahati Railway Station,132,2022-07-28 14:00:00+00,18,72,Balanced
29716,ISBT Betkuchi,132,2022-08-04 14:00:00+00,22,61,Balanced
29717,Guwahati Railway Station,132,2022-08-06 11:00:00+00,8,19,Balanced
29718,ISBT Betkuchi,132,2022-08-09 20:00:00+00,5,43,Balanced
29719,Guwahati Railway Station,132,2022-08-18 17:00:00+00,5,75,High Demand
29720,Guwahati Railway Station,132,2022-08-20 08:00:00+00,10,50,Balanced
29721,ISBT Betkuchi,132,2022-08-22 14:00:00+00,21,64,Balanced
29722,ISBT Betkuchi,132,2022-09-02 20:00:00+00,24,44,Balanced
29723,ISBT Betkuchi,132,2022-09-03 11:00:00+00,5,43,Balanced
29724,Guwahati Railway Station,132,2022-09-28 08:00:00+00,34,14,Low Demand
29725,ISBT Betkuchi,132,2022-10-10 20:00:00+00,29,49,Low Demand
29726,Guwahati Railway Station,132,2022-10-16 17:00:00+00,24,13,Balanced
29727,ISBT Betkuchi,132,2022-10-20 17:00:00+00,32,18,Low Demand
29728,Guwahati Railway Station,132,2022-10-24 08:00:00+00,26,16,Low Demand
29729,ISBT Betkuchi,132,2022-11-01 08:00:00+00,28,80,Low Demand
29730,Guwahati Railway Station,132,2022-11-05 08:00:00+00,26,20,Low Demand
29731,ISBT Betkuchi,132,2022-11-07 11:00:00+00,27,68,Low Demand
29732,ISBT Betkuchi,132,2022-11-22 17:00:00+00,27,75,Low Demand
29733,ISBT Betkuchi,132,2022-12-07 11:00:00+00,19,74,Balanced
29734,Guwahati Railway Station,132,2022-12-15 14:00:00+00,17,30,Balanced
29735,ISBT Betkuchi,132,2022-12-26 17:00:00+00,12,79,Balanced
29736,Guwahati Railway Station,132,2022-12-28 17:00:00+00,31,45,Low Demand
29737,ISBT Main Bus Terminal,133,2019-01-04 11:00:00+00,20,47,Balanced
29738,ISBT Main Bus Terminal,133,2019-01-10 08:00:00+00,26,15,Low Demand
29739,ISBT Main Bus Terminal,133,2019-01-16 17:00:00+00,22,43,Balanced
29740,ISBT Main Bus Terminal,133,2019-01-20 20:00:00+00,28,28,Low Demand
29741,Central Station Transit Hub,133,2019-01-23 20:00:00+00,8,14,Balanced
29742,Central Station Transit Hub,133,2019-02-11 08:00:00+00,17,17,Balanced
29743,Central Station Transit Hub,133,2019-02-19 08:00:00+00,12,45,Balanced
29744,ISBT Main Bus Terminal,133,2019-02-28 20:00:00+00,2,60,High Demand
29745,ISBT Main Bus Terminal,133,2019-03-08 11:00:00+00,16,60,Balanced
29746,Central Station Transit Hub,133,2019-03-09 14:00:00+00,35,43,Low Demand
29747,ISBT Main Bus Terminal,133,2019-03-22 14:00:00+00,22,70,Balanced
29748,ISBT Main Bus Terminal,133,2019-03-25 11:00:00+00,22,45,Balanced
29749,Central Station Transit Hub,133,2019-03-27 08:00:00+00,29,24,Low Demand
29750,Central Station Transit Hub,133,2019-03-29 14:00:00+00,14,61,Balanced
29751,ISBT Main Bus Terminal,133,2019-03-31 17:00:00+00,24,49,Balanced
29752,Central Station Transit Hub,133,2019-04-01 08:00:00+00,34,38,Low Demand
29753,Central Station Transit Hub,133,2019-04-03 08:00:00+00,29,47,Low Demand
29754,ISBT Main Bus Terminal,133,2019-04-06 20:00:00+00,35,68,Low Demand
29755,ISBT Main Bus Terminal,133,2019-04-10 17:00:00+00,33,39,Low Demand
29756,ISBT Main Bus Terminal,133,2019-04-13 17:00:00+00,32,56,Low Demand
29757,ISBT Main Bus Terminal,133,2019-04-18 11:00:00+00,32,14,Low Demand
29758,ISBT Main Bus Terminal,133,2019-04-19 17:00:00+00,22,52,Balanced
29759,Central Station Transit Hub,133,2019-04-21 08:00:00+00,14,50,Balanced
29760,ISBT Main Bus Terminal,133,2019-04-25 08:00:00+00,34,74,Low Demand
29761,Central Station Transit Hub,133,2019-04-28 20:00:00+00,14,74,Balanced
29762,ISBT Main Bus Terminal,133,2019-05-11 14:00:00+00,8,16,Balanced
29763,Central Station Transit Hub,133,2019-05-12 11:00:00+00,5,73,High Demand
29764,ISBT Main Bus Terminal,133,2019-05-19 14:00:00+00,2,33,Balanced
29765,Central Station Transit Hub,133,2019-05-23 14:00:00+00,12,31,Balanced
29766,Central Station Transit Hub,133,2019-05-28 14:00:00+00,30,77,Low Demand
29767,ISBT Main Bus Terminal,133,2019-06-25 14:00:00+00,2,29,Balanced
29768,Central Station Transit Hub,133,2019-07-02 17:00:00+00,20,36,Balanced
29769,Central Station Transit Hub,133,2019-07-03 20:00:00+00,34,32,Low Demand
29770,Central Station Transit Hub,133,2019-07-04 20:00:00+00,10,38,Balanced
29771,ISBT Main Bus Terminal,133,2019-07-08 17:00:00+00,18,31,Balanced
29772,ISBT Main Bus Terminal,133,2019-07-19 11:00:00+00,10,12,Balanced
29773,Central Station Transit Hub,133,2019-07-20 14:00:00+00,20,14,Balanced
29774,Central Station Transit Hub,133,2019-07-28 11:00:00+00,20,51,Balanced
29775,Central Station Transit Hub,133,2019-07-29 17:00:00+00,12,80,Balanced
29776,ISBT Main Bus Terminal,133,2019-07-30 14:00:00+00,22,22,Balanced
29777,Central Station Transit Hub,133,2019-07-31 08:00:00+00,15,26,Balanced
29778,Central Station Transit Hub,133,2019-08-07 08:00:00+00,5,26,Balanced
29779,Central Station Transit Hub,133,2019-08-11 17:00:00+00,31,34,Low Demand
29780,ISBT Main Bus Terminal,133,2019-08-20 08:00:00+00,32,41,Low Demand
29781,Central Station Transit Hub,133,2019-08-21 11:00:00+00,2,30,Balanced
29782,Central Station Transit Hub,133,2019-08-28 08:00:00+00,33,62,Low Demand
29783,ISBT Main Bus Terminal,133,2019-08-31 08:00:00+00,24,70,Balanced
29784,ISBT Main Bus Terminal,133,2019-09-01 17:00:00+00,13,74,Balanced
29785,ISBT Main Bus Terminal,133,2019-09-02 17:00:00+00,28,42,Low Demand
29786,ISBT Main Bus Terminal,133,2019-09-06 14:00:00+00,15,54,Balanced
