booking_id,location_id,booking_date,booking_time,status,entry_fee_inr,visit_duration_min,wait_time_min,surge_multiplier
6724,128,2020-05-18,09:00:00,Completed,100,62,22,1.6
6725,79,2021-05-18,15:00:00,No-Show,50,82,34,2.3
6726,29,2020-05-18,09:00:00,Completed,500,92,22,1.0
6727,91,2019-05-19,10:00:00,Completed,50,135,32,1.3
6728,98,2020-05-19,14:00:00,Completed,250,58,33,1.4
6729,26,2020-05-19,06:00:00,No-Show,500,153,17,1.4
6730,100,2021-05-19,08:00:00,Cancelled,250,180,43,1.7
6731,107,2022-05-19,07:00:00,No-Show,50,108,12,1.3
6732,14,2022-05-19,06:00:00,Cancelled,250,106,9,1.8
6733,71,2020-05-19,09:00:00,Cancelled,500,145,30,1.2
6734,69,2022-05-19,13:00:00,Completed,100,97,27,2.0
6735,74,2022-05-19,17:00:00,Completed,50,92,37,2.4
6736,119,2019-05-19,17:00:00,Completed,100,88,25,2.0
6737,43,2019-05-19,08:00:00,Completed,500,81,5,2.0
6738,106,2019-05-19,11:00:00,Completed,100,112,9,1.3
6739,3,2021-05-19,15:00:00,Completed,500,45,36,2.3
6740,117,2021-05-19,07:00:00,Completed,50,119,19,1.8
6741,43,2021-05-19,18:00:00,Completed,50,70,24,2.2
6742,112,2019-05-20,13:00:00,No-Show,250,110,36,1.4
6743,114,2021-05-20,06:00:00,Completed,250,130,38,2.2
6744,120,2020-05-20,07:00:00,Completed,50,82,31,2.3
6745,37,2021-05-20,11:00:00,Completed,50,107,41,2.1
6746,107,2021-05-20,11:00:00,Completed,50,94,29,2.0
6747,71,2020-05-20,16:00:00,No-Show,500,179,16,1.4
6748,90,2020-05-20,11:00:00,Completed,500,115,24,1.3
6749,149,2022-05-20,14:00:00,No-Show,250,76,32,2.2
6750,146,2019-05-20,18:00:00,Completed,250,73,5,1.7
6751,38,2020-05-20,13:00:00,No-Show,100,178,23,1.9
6752,42,2020-05-20,10:00:00,Completed,250,61,23,1.0
6753,11,2021-05-20,09:00:00,Completed,50,58,36,1.5
6754,107,2021-05-20,11:00:00,No-Show,50,57,21,1.2
6755,125,2020-05-21,16:00:00,Cancelled,100,67,22,1.2
6756,51,2021-05-21,12:00:00,Cancelled,50,119,19,1.0
6757,91,2020-05-21,09:00:00,No-Show,500,153,30,2.5
6758,26,2021-05-21,10:00:00,Completed,250,89,41,1.7
6759,83,2021-05-21,18:00:00,Cancelled,100,96,21,1.2
6760,138,2021-05-21,09:00:00,Completed,250,66,24,1.8
6761,115,2020-05-21,14:00:00,Completed,500,156,11,1.2
6762,110,2019-05-21,17:00:00,Completed,250,164,27,1.6
6763,104,2019-05-21,12:00:00,Completed,50,51,31,1.1
6764,36,2020-05-21,15:00:00,Completed,100,176,28,1.2
6765,136,2021-05-21,15:00:00,Completed,50,145,13,1.6
6766,2,2020-05-21,13:00:00,Cancelled,500,58,10,1.1
6767,86,2021-05-22,15:00:00,Completed,250,168,26,2.3
6768,32,2022-05-22,17:00:00,Cancelled,50,97,38,1.2
6769,123,2022-05-22,08:00:00,Completed,100,122,45,1.5
6770,2,2020-05-22,18:00:00,Completed,100,74,9,1.0
6771,31,2022-05-22,14:00:00,Completed,100,97,11,1.7
6772,126,2022-05-22,13:00:00,Completed,50,76,24,1.6
6773,48,2022-05-22,09:00:00,Cancelled,250,157,44,1.2
6774,38,2020-05-22,16:00:00,Completed,100,81,20,1.3
6775,136,2022-05-22,09:00:00,Completed,500,119,23,2.0
6776,95,2020-05-23,16:00:00,Completed,500,143,11,1.7
6777,105,2019-05-23,08:00:00,Completed,250,162,12,1.8
6778,3,2021-05-23,15:00:00,Completed,50,158,7,2.4
6779,91,2021-05-23,08:00:00,Completed,500,115,5,2.5
6780,92,2020-05-23,14:00:00,Cancelled,100,134,38,1.6
6781,17,2022-05-23,08:00:00,No-Show,100,135,41,1.5
6782,36,2021-05-23,10:00:00,No-Show,250,145,9,2.4
6783,120,2019-05-23,12:00:00,Completed,100,174,38,1.4
6784,83,2021-05-23,15:00:00,Cancelled,250,148,9,1.1
6785,41,2021-05-23,09:00:00,Completed,50,172,35,1.5
6786,60,2021-05-23,18:00:00,No-Show,100,71,16,2.1
6787,143,2019-05-23,18:00:00,Completed,50,60,44,1.4
6788,10,2022-05-23,17:00:00,Completed,500,140,43,1.9
6789,8,2022-05-23,08:00:00,Completed,50,160,29,1.2
6790,147,2021-05-23,14:00:00,Completed,100,109,36,1.7
6791,58,2019-05-24,09:00:00,No-Show,100,156,38,2.2
6792,50,2019-05-24,07:00:00,Cancelled,50,69,18,1.0
6793,36,2021-05-24,06:00:00,Completed,500,63,26,1.3
6794,132,2020-05-24,13:00:00,Completed,100,166,37,1.5
6795,144,2022-05-24,08:00:00,Completed,500,154,45,1.6
6796,19,2022-05-24,15:00:00,Completed,100,177,24,1.2
6797,124,2020-05-24,09:00:00,Completed,250,50,19,2.2
6798,75,2019-05-24,10:00:00,Completed,250,62,15,2.5
6799,20,2019-05-24,14:00:00,Cancelled,100,177,44,1.8
6800,99,2022-05-24,15:00:00,Completed,50,165,21,2.0
6801,9,2022-05-24,11:00:00,Completed,250,96,26,2.3
6802,16,2022-05-24,08:00:00,Completed,250,60,20,1.7
6803,89,2020-05-25,07:00:00,Completed,50,167,13,1.4
6804,11,2019-05-25,07:00:00,Completed,500,174,19,2.0
6805,107,2020-05-25,13:00:00,Completed,100,50,8,1.0
6806,51,2019-05-25,14:00:00,Cancelled,500,49,40,1.7
6807,96,2019-05-25,18:00:00,Completed,100,155,32,1.8
6808,30,2020-05-25,13:00:00,Completed,250,135,17,1.5
6809,15,2020-05-25,09:00:00,Completed,50,47,19,1.6
6810,134,2019-05-25,15:00:00,Completed,50,108,8,1.1
6811,109,2020-05-26,08:00:00,Completed,50,125,27,1.9
6812,63,2022-05-26,10:00:00,Completed,500,167,12,2.0
6813,20,2021-05-26,10:00:00,Cancelled,100,171,27,2.3
6814,57,2019-05-26,13:00:00,No-Show,250,138,40,1.4
6815,63,2021-05-26,14:00:00,Completed,250,173,11,1.1
6816,102,2020-05-26,17:00:00,Cancelled,500,116,10,1.3
6817,36,2020-05-26,14:00:00,Completed,250,98,12,1.6
6818,37,2021-05-26,06:00:00,Completed,500,161,12,1.0
6819,9,2022-05-26,10:00:00,Completed,500,121,10,1.1
6820,143,2022-05-26,13:00:00,Completed,500,143,33,1.1
6821,142,2019-05-27,08:00:00,No-Show,500,58,24,1.0
6822,90,2022-05-27,06:00:00,Cancelled,250,112,42,1.3
6823,8,2022-05-27,11:00:00,No-Show,500,154,8,2.2
6824,138,2022-05-27,12:00:00,No-Show,250,163,32,1.9
6825,146,2020-05-27,18:00:00,Cancelled,250,86,29,1.7
6826,61,2021-05-27,08:00:00,Completed,250,115,10,2.5
6827,135,2021-05-27,10:00:00,Completed,500,54,44,1.4
6828,69,2022-05-27,16:00:00,Completed,50,76,24,1.9
6829,83,2019-05-27,10:00:00,Completed,500,163,6,1.7
6830,116,2020-05-27,06:00:00,Completed,500,100,31,1.1
6831,21,2020-05-27,10:00:00,Cancelled,250,61,33,1.3
6832,67,2022-05-28,13:00:00,Completed,100,89,14,2.3
6833,13,2022-05-28,09:00:00,Completed,50,92,37,2.3
6834,149,2019-05-28,11:00:00,Completed,100,60,21,2.5
6835,5,2020-05-28,16:00:00,Completed,50,105,27,1.2
6836,126,2021-05-28,13:00:00,Completed,50,105,18,1.5
6837,140,2021-05-28,16:00:00,Completed,50,154,23,1.2
6838,84,2021-05-28,15:00:00,Completed,250,149,28,1.7
6839,76,2019-05-28,15:00:00,Completed,100,139,7,1.4
6840,39,2021-05-28,15:00:00,Completed,50,99,25,1.8
6841,127,2022-05-28,18:00:00,Cancelled,250,100,29,2.2
6842,9,2020-05-28,16:00:00,No-Show,100,142,10,2.4
6843,58,2022-05-28,15:00:00,Cancelled,500,76,38,2.2
6844,131,2020-05-29,14:00:00,Completed,250,113,17,2.3
6845,76,2020-05-29,09:00:00,Completed,100,137,19,1.7
6846,30,2021-05-29,17:00:00,Completed,500,149,28,1.1
6847,144,2020-05-29,14:00:00,Completed,250,168,43,1.3
6848,104,2019-05-29,09:00:00,Cancelled,100,107,31,2.0
6849,36,2022-05-29,15:00:00,Completed,250,132,25,1.2
6850,101,2022-05-29,12:00:00,Cancelled,100,171,45,2.3
6851,51,2019-05-29,08:00:00,Completed,50,87,12,1.6
6852,138,2022-05-29,17:00:00,Completed,50,77,7,2.3
6853,7,2021-05-29,17:00:00,Completed,50,78,37,2.3
6854,96,2020-05-29,12:00:00,Completed,100,147,40,1.4
6855,76,2022-05-29,07:00:00,Completed,250,72,7,1.1
6856,91,2022-05-29,13:00:00,Completed,500,156,23,2.1
6857,35,2020-05-29,17:00:00,Completed,50,83,5,1.9
6858,95,2022-05-29,16:00:00,No-Show,500,142,25,1.7
6859,25,2022-05-30,09:00:00,Completed,500,132,8,1.8
6860,131,2019-05-30,15:00:00,Cancelled,500,118,25,1.6
6861,46,2020-05-30,08:00:00,Completed,100,155,38,1.4
6862,81,2022-05-30,07:00:00,Completed,250,87,12,1.4
6863,121,2021-05-30,13:00:00,Completed,100,118,21,2.5
6864,28,2020-05-30,09:00:00,No-Show,250,81,11,1.3
6865,127,2021-05-30,18:00:00,Completed,50,55,39,1.8
6866,50,2019-05-30,06:00:00,Completed,50,139,18,1.4
6867,147,2019-05-30,12:00:00,No-Show,500,178,13,2.2
6868,76,2021-05-30,07:00:00,No-Show,50,158,32,1.7
6869,23,2022-05-30,08:00:00,Completed,50,135,10,2.1
6870,57,2019-05-30,17:00:00,Completed,250,85,37,1.5
6871,128,2019-05-31,16:00:00,Completed,250,54,32,1.2
6872,130,2022-05-31,11:00:00,Completed,50,47,20,1.2
6873,141,2019-05-31,09:00:00,No-Show,100,112,35,1.2
6874,48,2021-05-31,17:00:00,Completed,250,78,17,2.0
6875,23,2019-05-31,14:00:00,No-Show,100,45,32,1.1
6876,139,2022-05-31,15:00:00,Completed,100,54,31,2.0
6877,142,2020-05-31,16:00:00,Cancelled,100,134,35,1.8
6878,47,2020-05-31,10:00:00,Completed,250,169,36,2.2
6879,97,2022-05-31,15:00:00,Completed,500,120,11,1.3
6880,74,2021-05-31,12:00:00,Completed,250,108,32,1.2
6881,115,2020-05-31,11:00:00,No-Show,50,133,30,2.1
6882,120,2021-05-31,18:00:00,Completed,500,105,6,1.4
6883,126,2019-05-31,09:00:00,Completed,50,127,21,2.0
6884,102,2021-05-31,12:00:00,Completed,500,147,21,2.4
6885,69,2019-05-31,13:00:00,No-Show,100,131,45,2.2
6886,111,2020-06-01,12:00:00,Completed,100,97,45,1.2
6887,85,2022-06-01,08:00:00,Cancelled,50,50,29,1.1
6888,86,2019-06-01,11:00:00,Cancelled,50,57,38,1.3
6889,134,2021-06-01,09:00:00,Completed,500,103,23,2.2
6890,140,2020-06-01,11:00:00,Completed,100,108,5,1.1
6891,6,2019-06-01,18:00:00,Cancelled,50,173,30,2.2
6892,11,2022-06-01,08:00:00,Completed,250,51,19,1.9
6893,64,2022-06-01,06:00:00,Completed,50,141,30,1.2
6894,70,2021-06-01,07:00:00,Completed,50,174,31,1.0
6895,135,2021-06-01,15:00:00,Completed,50,145,17,2.2
6896,80,2020-06-01,18:00:00,Completed,500,176,6,1.5
6897,114,2019-06-01,09:00:00,Completed,250,165,29,1.4
6898,57,2021-06-02,12:00:00,Cancelled,250,168,23,2.4
6899,133,2019-06-02,14:00:00,Completed,500,49,36,2.1
6900,140,2019-06-02,18:00:00,Cancelled,50,160,19,1.9
6901,7,2019-06-02,12:00:00,Completed,500,139,35,1.8
6902,80,2019-06-02,11:00:00,Completed,50,69,40,1.3
6903,122,2021-06-02,15:00:00,Completed,50,81,30,1.9
6904,118,2020-06-02,14:00:00,No-Show,100,60,36,1.4
6905,80,2020-06-02,17:00:00,Completed,100,54,25,2.0
6906,101,2019-06-02,06:00:00,Completed,100,170,39,1.7
6907,83,2020-06-03,13:00:00,No-Show,500,176,40,2.3
6908,21,2019-06-03,07:00:00,Completed,50,141,13,2.1
6909,42,2019-06-03,14:00:00,No-Show,50,87,17,1.7
6910,30,2022-06-03,06:00:00,Completed,500,88,45,2.2
6911,121,2020-06-03,08:00:00,No-Show,500,147,5,1.4
6912,108,2020-06-03,10:00:00,No-Show,250,178,25,1.9
6913,140,2021-06-03,15:00:00,No-Show,100,81,23,1.8
6914,53,2022-06-03,18:00:00,Cancelled,250,177,43,1.4
6915,115,2022-06-03,09:00:00,Completed,100,87,38,2.1
6916,118,2019-06-03,06:00:00,Completed,500,90,14,1.7
6917,2,2021-06-03,10:00:00,No-Show,100,96,11,1.8
6918,25,2021-06-04,06:00:00,Cancelled,500,85,9,1.5
6919,144,2019-06-04,09:00:00,Completed,50,94,22,1.4
6920,106,2022-06-04,15:00:00,No-Show,250,139,44,2.2
6921,66,2019-06-04,14:00:00,Cancelled,100,64,42,1.2
6922,56,2020-06-04,10:00:00,Completed,250,71,13,2.2
6923,151,2020-06-04,16:00:00,Completed,250,115,44,2.0
6924,118,2022-06-04,09:00:00,Completed,50,104,18,1.1
6925,38,2020-06-04,08:00:00,Completed,500,45,25,1.1
6926,14,2020-06-04,08:00:00,Cancelled,500,153,35,1.5
6927,125,2021-06-04,18:00:00,Completed,100,145,29,2.2
6928,118,2020-06-04,11:00:00,Completed,250,180,10,2.3
6929,55,2021-06-04,08:00:00,No-Show,250,81,32,1.8
6930,122,2021-06-04,17:00:00,Completed,50,156,27,1.3
6931,116,2019-06-05,18:00:00,No-Show,250,153,18,1.9
6932,49,2021-06-05,12:00:00,Completed,100,47,17,1.7
6933,131,2021-06-05,09:00:00,Completed,250,129,11,2.4
6934,65,2020-06-05,14:00:00,Completed,250,53,22,2.0
6935,98,2022-06-05,06:00:00,No-Show,250,115,45,1.1
6936,147,2019-06-05,06:00:00,No-Show,500,161,36,1.3
6937,136,2021-06-05,18:00:00,Completed,50,139,6,1.9
6938,40,2020-06-05,17:00:00,No-Show,100,78,10,1.6
6939,31,2021-06-05,06:00:00,Completed,50,125,11,2.3
6940,72,2019-06-05,09:00:00,No-Show,50,130,25,2.3
6941,44,2020-06-05,15:00:00,No-Show,250,177,5,2.4
6942,100,2021-06-05,12:00:00,No-Show,50,61,17,2.2
6943,125,2020-06-05,08:00:00,No-Show,250,66,16,1.7
6944,51,2022-06-06,17:00:00,Cancelled,500,89,45,2.1
6945,1,2019-06-06,10:00:00,Completed,250,75,26,1.7
6946,23,2021-06-06,15:00:00,Completed,50,74,10,1.3
6947,23,2022-06-06,08:00:00,Completed,50,88,5,1.3
6948,140,2022-06-06,13:00:00,Completed,100,123,17,2.1
6949,34,2022-06-06,10:00:00,Completed,500,118,16,1.4
6950,145,2020-06-06,11:00:00,Completed,100,93,22,2.3
6951,46,2022-06-06,10:00:00,Completed,500,112,10,1.7
6952,149,2019-06-06,11:00:00,Completed,500,88,7,2.4
6953,150,2021-06-06,12:00:00,Completed,100,156,27,2.0
6954,74,2022-06-06,09:00:00,Completed,250,68,37,2.2
6955,67,2019-06-06,09:00:00,Completed,250,53,12,1.8
6956,118,2022-06-07,08:00:00,Completed,250,140,41,1.6
6957,151,2021-06-07,06:00:00,Completed,50,136,5,1.2
6958,118,2021-06-07,11:00:00,Completed,50,92,27,1.5
6959,116,2021-06-07,14:00:00,Completed,50,157,44,1.7
6960,148,2019-06-07,17:00:00,Completed,500,166,20,1.4
6961,140,2022-06-07,15:00:00,Completed,500,147,24,1.1
6962,60,2022-06-07,18:00:00,Cancelled,50,152,32,2.2
6963,148,2021-06-07,12:00:00,Cancelled,50,86,37,1.2
6964,77,2019-06-07,15:00:00,No-Show,100,80,13,2.0
6965,14,2019-06-07,07:00:00,Completed,100,133,34,1.6
6966,1,2021-06-08,16:00:00,Completed,100,89,24,1.5
6967,48,2021-06-08,09:00:00,Completed,500,68,20,1.2
6968,139,2020-06-08,18:00:00,Completed,50,167,15,1.5
6969,117,2022-06-08,14:00:00,No-Show,500,99,35,2.0
6970,115,2021-06-08,17:00:00,Completed,50,144,13,1.5
6971,35,2020-06-08,12:00:00,Completed,250,153,43,1.6
6972,19,2021-06-08,11:00:00,Completed,50,101,43,1.3
6973,61,2020-06-08,11:00:00,Completed,250,173,5,1.9
6974,98,2022-06-08,07:00:00,No-Show,100,80,36,1.3
6975,55,2022-06-08,10:00:00,Completed,50,131,29,2.0
6976,105,2022-06-08,08:00:00,Completed,250,144,35,1.1
6977,104,2020-06-08,08:00:00,Completed,500,177,11,1.7
6978,22,2022-06-08,11:00:00,No-Show,50,148,5,1.2
6979,33,2020-06-08,15:00:00,Cancelled,500,161,5,1.7
6980,99,2022-06-08,12:00:00,Completed,250,153,21,2.1
6981,112,2022-06-09,14:00:00,Completed,500,130,39,2.5
6982,29,2021-06-09,18:00:00,Completed,500,143,10,1.2
6983,87,2020-06-09,17:00:00,Cancelled,250,95,37,2.2
6984,113,2019-06-09,12:00:00,Completed,500,117,7,1.2
6985,122,2021-06-09,13:00:00,Completed,50,139,21,1.6
6986,76,2022-06-09,18:00:00,Completed,250,90,23,1.5
6987,5,2021-06-09,13:00:00,Completed,250,54,43,1.2
6988,10,2020-06-09,14:00:00,No-Show,500,108,16,1.1
6989,25,2021-06-09,08:00:00,No-Show,100,171,32,2.3
6990,114,2021-06-10,17:00:00,Cancelled,100,179,41,1.7
6991,20,2022-06-10,11:00:00,Completed,50,82,43,2.5
6992,26,2021-06-10,12:00:00,Cancelled,50,131,45,2.1
6993,105,2019-06-10,12:00:00,Completed,100,110,10,2.3
6994,107,2022-06-10,07:00:00,Completed,250,122,44,1.8
6995,63,2019-06-10,17:00:00,Completed,250,166,18,2.1
6996,108,2019-06-10,10:00:00,No-Show,100,115,37,2.0
6997,99,2021-06-10,08:00:00,No-Show,250,114,5,1.6
6998,5,2020-06-10,18:00:00,Completed,100,115,22,1.7
6999,82,2019-06-10,07:00:00,Completed,100,49,25,1.3
7000,74,2019-06-10,17:00:00,No-Show,500,152,45,1.9
7001,135,2021-06-10,12:00:00,Completed,50,132,26,1.5
7002,110,2022-06-10,08:00:00,Completed,500,98,39,2.0
7003,66,2022-06-11,12:00:00,Completed,50,169,40,2.5
7004,22,2021-06-11,09:00:00,No-Show,250,122,23,2.1
7005,112,2020-06-11,16:00:00,Completed,50,84,44,1.9
7006,91,2020-06-11,15:00:00,Completed,500,50,23,1.8
7007,122,2019-06-11,09:00:00,Completed,100,141,43,2.4
7008,32,2020-06-11,07:00:00,Completed,100,99,12,1.9
7009,46,2019-06-11,08:00:00,No-Show,500,149,27,2.1
7010,104,2021-06-11,15:00:00,Completed,250,137,45,1.2
7011,82,2019-06-11,14:00:00,Cancelled,500,102,30,1.7
7012,115,2019-06-11,10:00:00,Completed,100,90,30,1.4
7013,133,2022-06-11,11:00:00,Completed,100,70,29,1.9
7014,104,2020-06-11,12:00:00,Completed,100,52,44,1.3
7015,125,2019-06-11,07:00:00,Cancelled,500,50,25,1.9
7016,43,2019-06-11,15:00:00,No-Show,500,68,28,1.0
7017,138,2019-06-12,14:00:00,Completed,100,162,28,2.1
7018,62,2022-06-12,08:00:00,Completed,100,127,13,1.4
7019,8,2022-06-12,09:00:00,Cancelled,500,162,20,2.0
7020,110,2020-06-12,09:00:00,Completed,500,173,12,2.2
7021,85,2022-06-12,08:00:00,Completed,500,62,5,2.1
7022,101,2021-06-12,14:00:00,Completed,500,63,31,2.4
7023,134,2019-06-12,07:00:00,No-Show,50,157,35,2.2
7024,16,2020-06-12,10:00:00,Completed,50,138,30,2.1
7025,127,2022-06-12,16:00:00,No-Show,500,154,12,1.2
7026,68,2020-06-12,18:00:00,Cancelled,50,88,28,1.6
7027,87,2021-06-12,08:00:00,Completed,500,98,21,1.1
7028,19,2022-06-12,13:00:00,No-Show,500,107,21,1.5
7029,110,2019-06-12,11:00:00,Completed,250,115,43,1.1
7030,36,2021-06-12,08:00:00,Cancelled,250,51,19,2.3
7031,75,2022-06-13,10:00:00,No-Show,100,123,35,2.1
7032,76,2019-06-13,08:00:00,No-Show,100,82,43,1.4
7033,143,2019-06-13,10:00:00,No-Show,100,52,18,1.9
7034,38,2020-06-13,15:00:00,Completed,250,138,37,2.1
7035,129,2021-06-13,12:00:00,Completed,100,133,14,1.9
7036,125,2022-06-13,11:00:00,Cancelled,250,141,36,2.0
7037,131,2020-06-13,13:00:00,Completed,500,142,5,2.0
7038,17,2020-06-13,11:00:00,Completed,250,97,19,1.2
7039,31,2019-06-13,16:00:00,Completed,250,172,34,1.9
7040,4,2021-06-13,17:00:00,Cancelled,100,96,28,2.0
7041,99,2019-06-13,16:00:00,Completed,250,174,9,1.4
7042,133,2020-06-13,17:00:00,Cancelled,50,59,33,1.9
7043,64,2020-06-13,09:00:00,Completed,100,107,19,2.0
7044,46,2020-06-14,06:00:00,Cancelled,250,116,10,2.1
7045,17,2019-06-14,08:00:00,Cancelled,250,60,18,1.3
7046,150,2020-06-14,18:00:00,Cancelled,500,163,11,1.8
7047,14,2019-06-14,11:00:00,No-Show,50,95,35,1.2
7048,22,2019-06-14,13:00:00,Completed,50,100,43,1.7
7049,146,2022-06-14,06:00:00,Cancelled,500,73,33,2.2
7050,50,2019-06-14,15:00:00,No-Show,500,45,21,2.1
7051,70,2022-06-14,13:00:00,No-Show,100,129,37,1.7
7052,73,2019-06-14,16:00:00,Completed,250,108,26,1.4
7053,144,2021-06-14,14:00:00,Completed,500,73,16,1.7
7054,82,2021-06-14,14:00:00,Completed,500,86,16,1.1
7055,107,2022-06-14,16:00:00,Completed,50,158,26,2.0
7056,134,2020-06-14,08:00:00,Completed,50,104,18,1.5
7057,79,2021-06-14,11:00:00,Cancelled,500,71,24,2.4
7058,54,2021-06-14,15:00:00,No-Show,100,127,15,1.3
7059,44,2021-06-15,08:00:00,Cancelled,100,128,38,2.5
7060,103,2019-06-15,18:00:00,No-Show,250,103,21,1.7
7061,78,2021-06-15,11:00:00,Completed,250,130,27,2.2
7062,81,2021-06-15,13:00:00,Completed,500,145,31,1.0
7063,100,2022-06-15,06:00:00,Completed,250,80,34,2.2
7064,5,2019-06-15,17:00:00,Completed,100,110,23,2.2
7065,7,2021-06-15,11:00:00,Completed,500,128,40,1.8
7066,52,2019-06-15,18:00:00,Completed,500,115,11,1.1
7067,42,2022-06-15,11:00:00,No-Show,500,165,7,2.2
7068,96,2019-06-15,17:00:00,No-Show,500,108,22,2.5
7069,151,2019-06-15,12:00:00,Completed,50,59,45,1.5
7070,134,2022-06-15,11:00:00,Completed,250,73,35,1.2
7071,19,2022-06-15,11:00:00,No-Show,500,83,14,1.9
7072,147,2022-06-15,09:00:00,Cancelled,50,157,20,1.5
7073,139,2022-06-16,14:00:00,Completed,50,80,9,2.3
7074,81,2022-06-16,11:00:00,Completed,100,92,25,1.7
7075,114,2019-06-16,11:00:00,Completed,100,111,21,1.9
7076,6,2021-06-16,08:00:00,Completed,500,154,30,2.2
7077,13,2021-06-16,14:00:00,Completed,250,49,41,1.7
7078,9,2022-06-16,14:00:00,Completed,500,117,41,1.5
7079,18,2021-06-16,17:00:00,Completed,50,73,39,1.2
7080,128,2021-06-16,07:00:00,Cancelled,500,93,9,2.2
7081,107,2019-06-16,10:00:00,Completed,500,83,26,1.1
7082,148,2021-06-16,11:00:00,Completed,500,50,30,1.9
7083,2,2022-06-16,15:00:00,Completed,50,47,19,1.5
7084,39,2020-06-16,10:00:00,Completed,250,162,17,2.2
7085,148,2020-06-17,08:00:00,Completed,100,97,24,1.3
7086,7,2021-06-17,14:00:00,Cancelled,50,77,39,1.5
7087,18,2022-06-17,11:00:00,Completed,100,98,17,1.5
7088,105,2021-06-17,10:00:00,Completed,100,135,6,1.2
7089,109,2019-06-17,07:00:00,Completed,50,158,18,1.6
7090,111,2019-06-17,13:00:00,Completed,100,97,29,1.9
7091,32,2021-06-17,07:00:00,Completed,50,86,18,1.2
7092,122,2022-06-17,17:00:00,Cancelled,250,126,31,1.3
7093,24,2019-06-17,18:00:00,Cancelled,250,167,21,1.8
7094,113,2022-06-17,06:00:00,Completed,500,152,30,2.4
7095,26,2021-06-17,11:00:00,Completed,250,61,32,2.4
7096,77,2022-06-17,09:00:00,No-Show,50,144,35,1.0
7097,71,2021-06-17,17:00:00,No-Show,250,56,14,2.3
7098,145,2020-06-18,06:00:00,Completed,100,80,35,2.1
7099,16,2019-06-18,15:00:00,Completed,250,140,44,1.6
7100,41,2019-06-18,12:00:00,Completed,100,177,14,2.1
7101,47,2022-06-18,11:00:00,Completed,100,52,36,1.3
7102,100,2022-06-18,16:00:00,Completed,250,127,6,2.2
7103,85,2020-06-18,06:00:00,Completed,50,81,31,1.1
7104,141,2021-06-18,18:00:00,Cancelled,100,85,11,1.0
7105,58,2021-06-18,07:00:00,Completed,50,73,35,1.7
7106,103,2019-06-18,14:00:00,Completed,100,45,24,1.7
7107,66,2022-06-18,08:00:00,Completed,250,69,35,1.7
7108,33,2022-06-19,09:00:00,Cancelled,100,81,19,2.0
7109,25,2019-06-19,17:00:00,Completed,250,71,20,1.3
7110,48,2020-06-19,17:00:00,No-Show,250,129,34,2.0
7111,130,2019-06-19,14:00:00,Cancelled,250,78,25,1.6
7112,38,2019-06-19,15:00:00,No-Show,50,143,45,1.1
7113,51,2019-06-19,08:00:00,Completed,100,53,20,1.2
7114,83,2020-06-19,06:00:00,Cancelled,500,168,27,1.3
7115,148,2020-06-19,12:00:00,Completed,100,161,44,1.4
7116,109,2021-06-19,07:00:00,No-Show,250,176,26,1.5
7117,48,2020-06-19,10:00:00,Completed,500,161,11,2.0
7118,88,2019-06-19,18:00:00,Cancelled,250,61,28,1.6
7119,136,2022-06-20,08:00:00,Completed,100,162,12,1.2
7120,76,2019-06-20,08:00:00,Completed,250,160,32,1.8
7121,22,2019-06-20,14:00:00,Completed,500,175,17,1.2
7122,57,2021-06-20,18:00:00,Completed,100,135,38,1.9
7123,39,2019-06-20,15:00:00,Cancelled,50,137,39,1.3
7124,132,2019-06-20,08:00:00,Completed,100,70,15,2.0
7125,58,2022-06-20,18:00:00,No-Show,100,153,17,1.4
7126,99,2021-06-20,10:00:00,Completed,500,166,34,1.5
7127,1,2022-06-21,07:00:00,Completed,250,98,44,1.9
7128,18,2022-06-21,06:00:00,Completed,100,81,35,2.2
7129,63,2022-06-21,12:00:00,Completed,500,145,42,1.3
7130,90,2019-06-21,07:00:00,Completed,250,80,30,1.2
7131,150,2021-06-21,16:00:00,Completed,100,158,14,2.0
7132,84,2019-06-21,06:00:00,No-Show,50,178,24,1.8
7133,117,2019-06-21,09:00:00,No-Show,500,121,12,1.8
7134,113,2019-06-21,08:00:00,Completed,250,114,7,1.6
7135,66,2022-06-21,07:00:00,No-Show,500,154,42,1.3
7136,121,2021-06-21,18:00:00,Completed,100,178,11,1.1
7137,93,2021-06-21,09:00:00,No-Show,500,155,31,1.1
7138,27,2020-06-21,18:00:00,Completed,250,109,45,1.8
7139,65,2019-06-22,11:00:00,Completed,50,70,36,1.4
7140,123,2020-06-22,09:00:00,Cancelled,500,113,11,2.5
7141,121,2022-06-22,14:00:00,Cancelled,500,177,29,1.1
